League_Code,Year,Team_Name,Team_Link,Name,Age,B,T,Ht,Wt,DoB,Birthplace,Stint,From,To,id
JPPL,2017,Saitama Seibu Lions,https://www.baseball-reference.com/register/team.cgi?id=7b937909,Shota Takekuma,27,L,L,"5' 10""",170,"Nov 24, 1989","Kamikawa-gun, Hokkaido, JP",,2017-03-31,2017-10-03,takeku001sho
JPCL,1951,Yomiuri Giants,https://www.baseball-reference.com/register/team.cgi?id=e7fa04f0,Toshiaki Takemiya,29,R,R,"5' 7""",140,"Nov 25, 1921","Kumamoto, Kumamoto, JP",,,,takemi000tos
JPCL,1951,Osaka Tigers,https://www.baseball-reference.com/register/team.cgi?id=298cb827,Katsuo Takemoto,24,R,R,"5' 7""",136,"Jul 25, 1926","Yamaguchi, JP",,,,takemo000kat
JPPL,1987,Hankyu Braves,https://www.baseball-reference.com/register/team.cgi?id=d05b7f55,Osamu Takemoto,23,L,L,"5' 11""",171,"Jan 3, 1964","Kumamoto, Kumamoto, JP",,,,takemo000osa
JPCL,1951,Nagoya Dragons,https://www.baseball-reference.com/register/team.cgi?id=84c1a3b2,Suguru Takemoto,25,R,R,"5' 7""",132,"Jan 3, 1926","Tokyo, JP",,,,takemo000sug
JPCL,1982,Yakult Swallows,https://www.baseball-reference.com/register/team.cgi?id=e1f8d8c9,Yukio Takemoto,25,R,R,"6' 0""",160,"Aug 1, 1956","Shizuoka, JP",,,,takemo000yuk
JPPL,1974,Hankyu Braves,https://www.baseball-reference.com/register/team.cgi?id=00697079,Kazuyoshi Takemura,24,R,R,"5' 11""",162,"Dec 19, 1949","Aki-gun, Kochi, JP",,,,takemu000kaz
JPCL,1950,Hiroshima Carp,https://www.baseball-reference.com/register/team.cgi?id=87b8bce3,Motoo Takemura,26,R,R,"5' 6""",150,"Feb 12, 1924",TW,,,,takemu000mot
JPCL,1966,Chunichi Dragons,https://www.baseball-reference.com/register/team.cgi?id=a05137a5,Jun Takenaka,26,R,R,"6' 0""",173,"Dec 11, 1939","Aichi, JP",,,,takena000ats
JPPL,1971,Nishitetsu Lions,https://www.baseball-reference.com/register/team.cgi?id=df53c3e2,Masashi Takenouchi,26,R,R,"5' 9""",198,"Mar 15, 1945","Yokosuka, Kanagawa, JP",,,,takeno000mas
JPCL,1966,Hiroshima Carp,https://www.baseball-reference.com/register/team.cgi?id=6cb8e5a9,Mitsuhiro Takeno,23,R,R,"5' 8""",154,"Jun 18, 1943","Shimane, JP",,,,takeno000mit
JPPL,1986,Lotte Orions,https://www.baseball-reference.com/register/team.cgi?id=2d332396,Toru Takenouchi,28,L,L,"5' 10""",154,"Aug 15, 1957","Kagoshima, JP",,,,takeno000tor
JPPL,2010,Saitama Seibu Lions,https://www.baseball-reference.com/register/team.cgi?id=c37231cd,Tatsuya Takeno,24,R,R,"5' 11""",187,"May 14, 1986","Kasuya-gun, Fukuoka, JP",,2010-07-18,2010-07-19,takeno001tat
JPCL,2023,Yakult Swallows,https://www.baseball-reference.com/register/team.cgi?id=37d36ccf,Ryusei Takeoka,22,L,R,"5' 10""",169,"May 28, 2001",,,,,takeok000ryu
JPPL,2006,Fukuoka Softbank Hawks,https://www.baseball-reference.com/register/team.cgi?id=853e4eae,Kazuhiro Takeoka,31,R,R,"6' 4""",190,"Jan 25, 1975","Rito, Shiga, JP",,,,takeok001kaz
JPCL,1984,Yokohama Taiyo Whales,https://www.baseball-reference.com/register/team.cgi?id=9bff7a41,Koji Takeshita,21,R,R,"6' 0""",180,"Jun 18, 1963","Ozaki, Hyogo, JP",,,,takesh000koj
JPPL,1960,Osaka Kintetsu Buffaloes,https://www.baseball-reference.com/register/team.cgi?id=f97e3d98,Mitsuo Takeshita,22,R,R,"5' 8""",165,"Jun 9, 1938","Shimane, JP",,,,takesh000mit
JPCL,1961,Hiroshima Carp,https://www.baseball-reference.com/register/team.cgi?id=eeabfb0e,Motoaki Takeshita,23,R,R,"5' 6""",154,"Aug 26, 1937","Hyogo, JP",,,,takesh000mot
JPCL,2016,Yakult Swallows,https://www.baseball-reference.com/register/team.cgi?id=b9a532c1,Singo Takeshita,25,L,L,"5' 11""",180,"Oct 20, 1990",,,,,takesh000sin
JPPL,1992,Seibu Lions,https://www.baseball-reference.com/register/team.cgi?id=467bffb3,Jun Takeshita,22,L,L,"6' 1""",176,"Jul 12, 1969","Shizuoka, Shizuoka, JP",,,,takesh001jun
JPCL,2002,Yokohama Bay Stars,https://www.baseball-reference.com/register/team.cgi?id=23490cef,Shintaro Takeshita,30,L,L,"6' 1""",171,"Jul 10, 1971","Oita, Oita, JP",,,,takesh001shi
JPPL,1952,Nishitetsu Lions,https://www.baseball-reference.com/register/team.cgi?id=9f753c59,Shisho Takesue,29,R,R,"5' 7""",143,"Oct 4, 1922","Tsukushi-gun, Fukuoka, JP",,,,takesu000shi
JPCL,1980,Yokohama Taiyo Whales,https://www.baseball-reference.com/register/team.cgi?id=e5ee069a,Hiroaki Takeuchi,26,R,R,"5' 8""",165,"Oct 22, 1953","Tano-gun, Gunma, JP",,,,takeuc000hir
JPPL,1955,Daiei Stars,https://www.baseball-reference.com/register/team.cgi?id=5d0078df,Kazuo Takeuchi,23,L,L,"5' 7""",143,"Nov 29, 1931","Matsuyama, Ehime, JP",,,,takeuc000kaz
JPCL,1972,Chunichi Dragons,https://www.baseball-reference.com/register/team.cgi?id=a0f0efcf,Hiroshi Takeuchi,25,R,R,"5' 10""",165,"Oct 28, 1946","Kanazawa, Ishikawa, JP",,,,takeuc001hir
JPCL,2013,Hiroshima Carp,https://www.baseball-reference.com/register/team.cgi?id=49665486,Hisashi Takeuchi,25,R,R,"6' 1""",209,"Nov 29, 1987","Itano-gun, Tokushima, JP",,2013-04-18,2013-07-27,takeuc001his
JPCL,2008,Yakult Swallows,https://www.baseball-reference.com/register/team.cgi?id=a0d1f82f,Shinichi Takeuchi,24,L,L,"5' 9""",187,"Dec 10, 1983","Kobe, Hyogo, JP",,,,takeuc001shi
JPPL,2000,Nippon Ham Fighters,https://www.baseball-reference.com/register/team.cgi?id=eb4ace12,Masaya Takeuchi,29,R,R,"6' 0""",202,"May 25, 1971","Yuri-gun, Akita, JP",,,,takeuc001yos
JPPL,2020,Orix Buffaloes,https://www.baseball-reference.com/register/team.cgi?id=df1bc450,Daichi Takeyasu,25,R,R,"6' 0""",176,"Sep 27, 1994",JP,,,,takeya000dai
JPCL,2022,Yakult Swallows,https://www.baseball-reference.com/register/team.cgi?id=d9661cef,Hyuga Takeyama,18,R,R,"5' 11""",185,"Nov 2, 2003",,,,,takeya000hyu
JPCL,1962,Chunichi Dragons,https://www.baseball-reference.com/register/team.cgi?id=87114b02,Saburo Takeya,20,L,L,"5' 10""",158,"Aug 14, 1941","Hiroshima, JP",,,,takeya000sab
JPPL,2013,Saitama Seibu Lions,https://www.baseball-reference.com/register/team.cgi?id=92e4c8b4,Shingo Takeyama,29,R,R,"5' 10""",190,"Jun 22, 1984","Aichi, JP",,2013-05-15,2013-09-14,takeya001shi
JPCL,1988,Hanshin Tigers,https://www.baseball-reference.com/register/team.cgi?id=09315114,Atsushi Taki,20,,,,,"May 25, 1968",,,,,taki--000ats
JPCL,1955,Osaka Tigers,https://www.baseball-reference.com/register/team.cgi?id=aeb1d974,Hideo Taki,18,R,R,"5' 6""",165,"Aug 17, 1936","Shizuoka, JP",,,,taki--000hid
JPCL,1972,Yomiuri Giants,https://www.baseball-reference.com/register/team.cgi?id=78f69d98,Yasuharu Taki,31,R,R,"5' 8""",165,"Feb 11, 1941","Shizuoka, JP",,,,taki--000yas
JPPL,1957,Daiei Unions,https://www.baseball-reference.com/register/team.cgi?id=62742bea,Yoshihiko Taki,28,R,R,"5' 8""",140,"Jun 30, 1929","Nagoya, Aichi, JP",,,,taki--000yos
JPCL,1963,Hanshin Tigers,https://www.baseball-reference.com/register/team.cgi?id=a980f1f0,Hiromi Takigawa,21,R,L,"5' 8""",165,"Jan 1, 1942","Wakayama, JP",,,,takiga000hir
JPCL,1985,Hiroshima Toyo Carp,https://www.baseball-reference.com/register/team.cgi?id=0c9bb6fc,Mitsunori Takiguchi,23,R,R,"5' 11""",193,"Nov 2, 1961","Yamagata, Yamagata, JP",,,,takigu000mit
JPCL,1962,Hiroshima Carp,https://www.baseball-reference.com/register/team.cgi?id=c5c1991a,Shuhei Takimura,21,R,R,"5' 9""",147,"Jul 7, 1940","Hiroshima, JP",,,,takimu000shu
JPPL,2020,Tohoku Rakuten Golden Eagles,https://www.baseball-reference.com/register/team.cgi?id=ab0bdad8,Ryota Takinaka,25,R,R,"5' 10""",205,"Dec 20, 1994",,,,,takina000ryo
JPCL,2021,Chunichi Dragons,https://www.baseball-reference.com/register/team.cgi?id=092b37a2,Kaname Takino,24,L,R,"6' 0""",167,"Jul 8, 1996",,,,,takino000kan
JPPL,1960,Hankyu Braves,https://www.baseball-reference.com/register/team.cgi?id=40a11a41,Masaharu Takita,33,L,L,"5' 8""",143,"Oct 16, 1926","Akita, JP",,,,takita000mas
JPPL,1960,Nishitetsu Lions,https://www.baseball-reference.com/register/team.cgi?id=280cbd44,Yasuo Takiuchi,24,R,R,"5' 8""",165,"Oct 30, 1935","Kita-Kyushu, Fukuoka, JP",,,,takiuc000yas
JPPL,2022,Saitama Seibu Lions,https://www.baseball-reference.com/register/team.cgi?id=d9dae444,Natsuo Takizawa,18,L,R,"5' 4""",143,"Aug 13, 2003",,,,,takiza000nat
JPPL,1997,Osaka Kintetsu Buffaloes,https://www.baseball-reference.com/register/team.cgi?id=2d1c42a8,Masahiro Takumi,29,L,L,"5' 7""",160,"Feb 24, 1968","Takaishi, Osaka, JP",,,,takumi001mas
JPPL,1960,Osaka Kintetsu Buffaloes,https://www.baseball-reference.com/register/team.cgi?id=f97e3d98,Motoji Takuwa,24,R,R,"5' 10""",147,"Jul 18, 1935","Fukuoka, JP",,,,takuwa000mot
JPPL,1960,Nishitetsu Lions,https://www.baseball-reference.com/register/team.cgi?id=280cbd44,Yoji Tamatsukuri,23,L,L,"5' 8""",165,"Aug 17, 1936","Mito, Ibaraki, JP",,,,tamadu000yoj
JPCL,1950,Nishinippon Pirates,https://www.baseball-reference.com/register/team.cgi?id=83b40361,Kaoru Tamagawa,19,R,R,"5' 7""",140,"Feb 6, 1931","Fukuoka, Fukuoka, JP",,,,tamaga000kao
JPPL,1961,Nishitetsu Lions,https://www.baseball-reference.com/register/team.cgi?id=6a08f55b,Hidenori Tamai,20,R,R,"5' 9""",143,"Aug 17, 1940","Ehime, JP",,,,tamai-000hid
JPPL,1976,Taiheiyo Club Lions,https://www.baseball-reference.com/register/team.cgi?id=17ac6388,Nobuhiro Tamai,26,R,R,"5' 10""",173,"Sep 7, 1949","Ehime, JP",,,,tamai-000nob
JPPL,2017,Hokkaido Nippon Ham Fighters,https://www.baseball-reference.com/register/team.cgi?id=02d217d1,Taisho Tamai,25,R,R,"5' 10""",172,"Jun 16, 1992",JP,,2017-05-28,2017-10-03,tamai-000tai
JPPL,1955,Nishitetsu Lions,https://www.baseball-reference.com/register/team.cgi?id=ae88dbae,Haruo Tamaki,23,R,R,"5' 5""",132,"Apr 14, 1932","Kagawa, JP",,,,tamaki000har
JPPL,2005,Tohoku Rakuten Golden Eagles,https://www.baseball-reference.com/register/team.cgi?id=50966411,Shigeo Tamaki,34,R,R,"5' 10""",171,"Feb 25, 1971","Sao Paulo, Sao Paulo, BR",,,,tamaki001shi
JPPL,2003,Orix Blue Wave,https://www.baseball-reference.com/register/team.cgi?id=80b5e972,Tomotaka Tamaki,28,R,R,"6' 0""",171,"Jun 13, 1975","Edogawa Ward, Tokyo, JP",,,,tamaki001tom
JPCL,2008,Hanshin Tigers,https://www.baseball-reference.com/register/team.cgi?id=6364dc7a,Yutaka Tamaki,21,R,R,"5' 11""",167,"Sep 11, 1986","Wakayama, JP",,,,tamaki001yut
JPPL,1950,Hankyu Braves,https://www.baseball-reference.com/register/team.cgi?id=e59e278c,Tadayoshi Tamakoshi,30,R,R,"5' 5""",123,"Mar 15, 1920","Ichinomiya, Aichi, JP",,,,tamako000tad
JPCL,2023,Hiroshima Carp,https://www.baseball-reference.com/register/team.cgi?id=1b6dab3a,Shogo Tamamura,22,L,L,"5' 9""",165,"Apr 16, 2001",,,,,tamamu000sho
JPPL,2004,Seibu Lions,https://www.baseball-reference.com/register/team.cgi?id=e222eae0,Hiromasa Tamano,26,R,R,"6' 0""",171,"Jun 1, 1978","Kobe, Hyogo, JP",,,,tamano001hir
JPCL,2005,Hiroshima Carp,https://www.baseball-reference.com/register/team.cgi?id=c8efc038,Kenta Tamayama,22,L,R,"5' 11""",180,"Dec 24, 1982","Naka Koma-gun, Yamanashi, JP",,,,tamaya001ken
JPPL,1974,Osaka Kintetsu Buffaloes,https://www.baseball-reference.com/register/team.cgi?id=49fc4f43,Toshitaka Tameike,30,R,R,"5' 10""",171,"Apr 18, 1944","Osaka, JP",,,,tameik000tos
JPPL,1960,Daimai Orions,https://www.baseball-reference.com/register/team.cgi?id=33787665,Kenjiro Tamiya,32,L,L,"5' 9""",178,"Feb 11, 1928","Shimodate, Ibaraki, JP",,,,tamiya000ken
JPPL,2020,Hokkaido Nippon Ham Fighters,https://www.baseball-reference.com/register/team.cgi?id=dfafe555,Yua Tamiya,20,L,R,"5' 8""",169,"Jun 13, 2000",JP,,,,tamiya000yua
JPPL,2017,Saitama Seibu Lions,https://www.baseball-reference.com/register/team.cgi?id=7b937909,Ichiro Tamura,22,L,R,"5' 8""",176,"Sep 19, 1994",JP,,2017-05-09,2017-08-20,tamura000ich
JPPL,1983,Lotte Orions,https://www.baseball-reference.com/register/team.cgi?id=e02bd3b2,Isao Tamura,26,R,R,"6' 0""",167,"Mar 22, 1957","Kuga-gun, Yamaguchi, JP",,,,tamura000isa
JPCL,2018,Yokohama Bay Stars,https://www.baseball-reference.com/register/team.cgi?id=92d65bc7,Jo Tamura,25,R,R,"6' 1""",189,"Nov 20, 1992",JP,,,,tamura000jo-
JPPL,1979,Nankai Hawks,https://www.baseball-reference.com/register/team.cgi?id=53b7a890,Masao Tamura,26,R,R,"5' 11""",173,"May 3, 1953","Wakayama, Wakayama, JP",,,,tamura000mas
JPPL,1954,Takahashi Unions,https://www.baseball-reference.com/register/team.cgi?id=e7ba9e60,Mitsuru Tamura,19,L,L,"5' 9""",140,"Aug 28, 1934","Shizuoka, JP",,,,tamura000mit
JPCL,2023,Hiroshima Carp,https://www.baseball-reference.com/register/team.cgi?id=1b6dab3a,Shunsuke Tamura,19,L,L,"5' 10""",198,"Aug 25, 2003",,,,,tamura000shu
JPPL,2017,Chiba Lotte Marines,https://www.baseball-reference.com/register/team.cgi?id=d1253dd8,Tatsuhiro Tamura,23,R,R,"5' 8""",169,"May 13, 1994",,,2017-03-31,2017-10-09,tamura000tat
JPPL,1956,Toei Flyers,https://www.baseball-reference.com/register/team.cgi?id=2464195d,Tomoyoshi Tamura,20,R,R,"5' 8""",149,"Jan 5, 1936","Tokyo, JP",,,,tamura000tom
JPCL,1962,Hiroshima Carp,https://www.baseball-reference.com/register/team.cgi?id=c5c1991a,Sumiki Tamura,20,L,L,"5' 10""",143,"May 17, 1942","Hiroshima, JP",,,,tamura000yos
JPPL,1983,Nippon Ham Fighters,https://www.baseball-reference.com/register/team.cgi?id=4494b26d,Fujio Tamura,23,R,R,"6' 0""",174,"Oct 24, 1959","Narashino, Chiba, JP",,,,tamura001fug
JPPL,2012,Fukuoka Softbank Hawks,https://www.baseball-reference.com/register/team.cgi?id=968d0cf4,Hitoshi Tamura,35,R,R,"5' 11""",179,"Mar 28, 1977","Kiyokawamura, Kanagawa, JP",,2012-05-11,2012-10-08,tamura001hit
JPCL,2000,Hiroshima Toyo Carp,https://www.baseball-reference.com/register/team.cgi?id=7b1ab526,Kei Tamura,24,R,R,"5' 8""",151,"May 22, 1976","Itoda, Fukuoka, JP",,,,tamura001kei
JPPL,2001,Orix Blue Wave,https://www.baseball-reference.com/register/team.cgi?id=9796ff4f,Tsutomu Tamura,35,L,L,"5' 10""",167,"Aug 18, 1965","Haibara-gun, Shizuoka, JP",,,,tamura001tsu
JPCL,1950,Nishinippon Pirates,https://www.baseball-reference.com/register/team.cgi?id=83b40361,Eiji Tanaami,25,R,R,"5' 3""",127,"Jul 30, 1924","Koyama, Tochigi, JP",,,,tanaam000eij
JPCL,2022,Yokohama Bay Stars,https://www.baseball-reference.com/register/team.cgi?id=1f989fc4,Hayato Tanabe,20,R,R,"6' 0""",182,"Dec 22, 2001",,,,,tanabe000hay
JPCL,1991,Yokohama Taiyo Whales,https://www.baseball-reference.com/register/team.cgi?id=f938bf5e,Manabu Tanabe,26,L,L,"5' 11""",190,"Mar 8, 1965","Sunto-gun, Shizuoka, JP",,,,tanabe000man
JPPL,1968,Osaka Kintetsu Buffaloes,https://www.baseball-reference.com/register/team.cgi?id=63cee921,Osamu Tanabe,24,R,R,"5' 10""",165,"Apr 23, 1944","Tokushima, JP",,,,tanabe000osa
JPCL,1978,Hiroshima Toyo Carp,https://www.baseball-reference.com/register/team.cgi?id=3d42581c,Shigefumi Tanabe,18,L,L,"6' 1""",190,"Aug 30, 1959","Ashina-gun, Hiroshima, JP",,,,tanabe000shi
JPPL,1960,Nishitetsu Lions,https://www.baseball-reference.com/register/team.cgi?id=280cbd44,Yoshizo Tanabe,23,R,R,"5' 8""",165,"Apr 12, 1937","Gunma, JP",,,,tanabe000yos
JPPL,1992,Seibu Lions,https://www.baseball-reference.com/register/team.cgi?id=467bffb3,Norio Tanabe,26,R,R,"5' 11""",172,"May 11, 1966","Fujiyoshida, Yamanashi, JP",,,,tanabe001nor
JPCL,2016,Hanshin Tigers,https://www.baseball-reference.com/register/team.cgi?id=a5a8daea,Kojiro Tanabo,25,R,R,"5' 10""",196,"Dec 9, 1990",,,,,tanabo000koj
JPPL,1985,Lotte Orions,https://www.baseball-reference.com/register/team.cgi?id=51636560,Chikara Tanaka,31,R,R,"5' 10""",171,"Sep 13, 1953","Hyogo, JP",,,,tanaka000chi
JPPL,2015,Chiba Lotte Marines,https://www.baseball-reference.com/register/team.cgi?id=9c0e670f,Eisuke Tanaka,23,R,R,"5' 11""",165,"Apr 2, 1992",,,2015-04-29,2015-05-01,tanaka000eis
JPPL,2022,Hokkaido Nippon Ham Fighters,https://www.baseball-reference.com/register/team.cgi?id=5e2f8ca6,Eito Tanaka,22,L,R,"6' 0""",160,"Jul 13, 1999",JP,,,,tanaka000eit
JPCL,1955,Taiyo Whales,https://www.baseball-reference.com/register/team.cgi?id=67f8f085,Haruo Tanaka,19,R,R,"5' 7""",145,"Apr 4, 1936","Kumamoto, JP",,,,tanaka000har
JPPL,1955,Toei Flyers,https://www.baseball-reference.com/register/team.cgi?id=5f9a8fb6,Heihachiro Tanaka,18,R,R,"5' 6""",145,"Feb 6, 1937","Fukui, JP",,,,tanaka000hei
JPPL,1960,Nankai Hawks,https://www.baseball-reference.com/register/team.cgi?id=27047327,Ichiro Tanaka,28,R,R,"5' 7""",160,"Jun 20, 1932","Wakayama, JP",,,,tanaka000ich
JPPL,1954,Takahashi Unions,https://www.baseball-reference.com/register/team.cgi?id=e7ba9e60,Junji Tanaka,19,R,R,"5' 7""",134,"Mar 27, 1935","Tokyo, JP",,,,tanaka000jun
JPPL,1960,Nishitetsu Lions,https://www.baseball-reference.com/register/team.cgi?id=280cbd44,Kihachiro Tanaka,22,R,R,"5' 9""",156,"Jul 26, 1937","Oita, JP",,,,tanaka000kih
JPCL,2014,Hiroshima Carp,https://www.baseball-reference.com/register/team.cgi?id=4c866536,Kosuke Tanaka,24,L,R,"5' 6""",179,"Jul 3, 1989",JP,,2014-03-29,2014-10-06,tanaka000kos
JPPL,1960,Nishitetsu Lions,https://www.baseball-reference.com/register/team.cgi?id=280cbd44,Kusuo Tanaka,25,R,R,"5' 10""",178,"Apr 24, 1935","Saga-gun, Saga, JP",,,,tanaka000kus
JPPL,1960,Hankyu Braves,https://www.baseball-reference.com/register/team.cgi?id=40a11a41,Mamoru Tanaka,25,R,R,"5' 10""",190,"Dec 1, 1934","Itami, Hyogo, JP",,,,tanaka000mam
JPPL,1986,Nippon Ham Fighters,https://www.baseball-reference.com/register/team.cgi?id=dd1ad1a2,Manabu Tanaka,24,R,R,"5' 11""",165,"Aug 22, 1961","Yamato-gun, Fukuoka, JP",,,,tanaka000man
JPCL,1950,Hiroshima Carp,https://www.baseball-reference.com/register/team.cgi?id=87b8bce3,Narihide Tanaka,30,R,R,"5' 7""",132,"Sep 19, 1919","Hyogo, JP",,,,tanaka000nar
JPPL,2022,Fukuoka Softbank Hawks,https://www.baseball-reference.com/register/team.cgi?id=b8239652,Seigi Tanaka,27,R,R,"6' 1""",190,"Jul 19, 1994",JP,,,,tanaka000sei
JPPL,1971,Hankyu Braves,https://www.baseball-reference.com/register/team.cgi?id=21a5b805,Sueichi Tanaka,20,R,R,"5' 10""",162,"Apr 23, 1951","Osaka, JP",,,,tanaka000sue
JPPL,1957,Daiei Unions,https://www.baseball-reference.com/register/team.cgi?id=62742bea,Teruo Tanaka,24,R,R,"5' 6""",145,"Apr 16, 1933","Gifu, JP",,,,tanaka000ter
JPPL,1983,Nippon Ham Fighters,https://www.baseball-reference.com/register/team.cgi?id=4494b26d,Tomio Tanaka,23,R,R,"6' 1""",185,"Apr 12, 1960","Minami Uwa-gun, Ehime, JP",,,,tanaka000tom
JPPL,2017,Hokkaido Nippon Ham Fighters,https://www.baseball-reference.com/register/team.cgi?id=02d217d1,Toyoki Tanaka,23,R,R,"5' 11""",198,"Dec 1, 1993",JP,,2017-07-06,2017-08-17,tanaka000toy
JPPL,1965,Nishitetsu Lions,https://www.baseball-reference.com/register/team.cgi?id=fbc54336,Tsutomu Tanaka,25,R,R,"5' 10""",165,"Oct 10, 1939","Omuta, Fukuoka, JP",,,,tanaka000tsu
JPPL,2006,Orix Buffaloes,https://www.baseball-reference.com/register/team.cgi?id=9600bb21,Akira Tanaka,23,R,R,"6' 2""",190,"Oct 23, 1982","Tokyo, JP",,,,tanaka001aki
JPCL,2023,Yomiuri Giants,https://www.baseball-reference.com/register/team.cgi?id=62d8919a,Chiharu Tanaka,22,R,R,"6' 2""",187,"Sep 21, 2000",,,,,tanaka001chi
JPPL,2015,Orix Buffaloes,https://www.baseball-reference.com/register/team.cgi?id=8bcab676,Daisuke Tanaka,30,R,R,"5' 9""",165,"Dec 18, 1984","Miyoshi, Hiroshima, JP",,2015-03-27,2015-03-27,tanaka001dai
JPCL,2008,Yakult Swallows,https://www.baseball-reference.com/register/team.cgi?id=a0d1f82f,Hiroyasu Tanaka,26,R,R,"5' 10""",170,"May 24, 1982","Soraku-gun, Kyoto, JP",,,,tanaka001hir
JPPL,1955,Hankyu Braves,https://www.baseball-reference.com/register/team.cgi?id=fef95847,Ichiro Tanaka,22,R,R,"5' 8""",156,"May 6, 1933","Hokkaido, JP",,,,tanaka001ich
JPCL,2000,Yokohama Bay Stars,https://www.baseball-reference.com/register/team.cgi?id=b706962f,Kazunori Tanaka,18,S,R,"5' 5""",158,"Oct 28, 1981","Amagasaki, Hyogo, JP",,,,tanaka001kaz
JPPL,2017,Hokkaido Nippon Ham Fighters,https://www.baseball-reference.com/register/team.cgi?id=02d217d1,Kensuke Tanaka,36,L,R,"5' 9""",170,"May 20, 1981","Chikushino, Fukuoka, JP",,2017-03-31,2017-10-04,tanaka001ken
JPCL,2002,Yokohama Bay Stars,https://www.baseball-reference.com/register/team.cgi?id=23490cef,Mitsuru Tanaka,22,L,R,"6' 2""",187,"Sep 6, 1979","Kyoto, Kyoto, JP",,,,tanaka001mit
JPPL,2003,Fukuoka Daiei Hawks,https://www.baseball-reference.com/register/team.cgi?id=aad48cd8,Mizuki Tanaka,22,S,R,"5' 8""",162,"Sep 21, 1980","Fukuoka, JP",,,,tanaka001miz
JPCL,2020,Hiroshima Carp,https://www.baseball-reference.com/register/team.cgi?id=57bc7147,Norihiko Tanaka,19,R,R,"5' 8""",180,"Oct 19, 2000",,,,,tanaka001nor
JPPL,2003,Chiba Lotte Marines,https://www.baseball-reference.com/register/team.cgi?id=9b1d6d46,Ryohei Tanaka,20,R,R,"6' 0""",169,"Nov 18, 1982","Komatsu, Ishikawa, JP",,,,tanaka001ryo
JPCL,2008,Hanshin Tigers,https://www.baseball-reference.com/register/team.cgi?id=6364dc7a,Shuta Tanaka,31,L,R,"5' 10""",172,"Feb 23, 1977","Kanagawa, JP",,,,tanaka001shu
JPPL,2003,Fukuoka Daiei Hawks,https://www.baseball-reference.com/register/team.cgi?id=aad48cd8,Soji Tanaka,25,L,L,"5' 10""",167,"Aug 21, 1977","Itami, Hyogo, JP",,,,tanaka001soh
JPPL,2004,Chiba Lotte Marines,https://www.baseball-reference.com/register/team.cgi?id=2e0ef32d,Takashi Tanaka,29,L,L,"6' 0""",185,"Jun 3, 1975","Kita Katsushiki-gun, Saitama, JP",,,,tanaka001tak
JPCL,1995,Yokohama Bay Stars,https://www.baseball-reference.com/register/team.cgi?id=5b3e695b,Toshiaki Tanaka,20,R,R,"6' 0""",178,"Oct 21, 1974","Takeno-gun, Kyoto, JP",,,,tanaka001tos
JPPL,2017,Chiba Lotte Marines,https://www.baseball-reference.com/register/team.cgi?id=d1253dd8,Yasuhiro Tanaka,30,R,R,"6' 0""",195,"Jun 21, 1987","Komatsu, Ishikawa, JP",,2017-08-12,2017-10-10,tanaka001yas
JPCL,2000,Hiroshima Toyo Carp,https://www.baseball-reference.com/register/team.cgi?id=7b1ab526,Yoshiki Tanaka,25,L,L,"5' 11""",187,"Jun 17, 1975","Toyonaka, Osaka, JP",,,,tanaka001yos
JPPL,2006,Orix Buffaloes,https://www.baseball-reference.com/register/team.cgi?id=9600bb21,Yuki Tanaka,27,R,R,"5' 11""",183,"Jun 12, 1979","Toyoda, Aichi, JP",,,,tanaka001yuk
JPPL,1979,Hankyu Braves,https://www.baseball-reference.com/register/team.cgi?id=af4301c7,Akira Tanaka,24,S,R,"5' 8""",156,"Jul 27, 1954","Kumamoto, JP",,,,tanaka002aki
JPCL,2008,Yomiuri Giants,https://www.baseball-reference.com/register/team.cgi?id=7d195c6a,Daijiro Tanaka,20,L,L,"5' 10""",185,"Apr 29, 1988","Odawara, Kanagawa, JP",,,,tanaka002dai
